지역명,자치구명,지역종류,위도,경도,건물용도,거래유형,거래건수,신뢰등급,출처,매매가,매매가_25,매매가_75,보증금,보증금_25,보증금_75,월임대료,면적_중앙값,면적_25,면적_75,㎡당_중앙값
역촌동,은평구,행정동,37.604529845980124,126.9161445851277,아파트,월세,25,보통,해당지역,,,,11000.0,,,61.0,60.0,52.3,83.2,
역촌동,은평구,행정동,37.604529845980124,126.9161445851277,연립다세대,월세,305,높음,해당지역,,,,5000.0,,,40.0,41.4,29.9,55.3,
역촌동,은평구,행정동,37.604529845980124,126.9161445851277,오피스텔,월세,25,보통,해당지역,,,,1000.0,,,60.0,23.5,16.5,34.0,
역촌동,은평구,행정동,37.604529845980124,126.9161445851277,단독다가구,전세,48,높음,해당지역,,,,12500.0,7950.0,16000.0,,40.0,26.9,60.9,301.515
역촌동,은평구,행정동,37.604529845980124,126.9161445851277,아파트,전세,42,높음,해당지역,,,,44500.0,41000.0,51087.5,,82.4,57.4,85.0,623.742
역촌동,은평구,행정동,37.604529845980124,126.9161445851277,연립다세대,전세,163,높음,해당지역,,,,19600.0,16000.0,23450.0,,44.6,29.9,57.8,415.617
역촌동,은평구,행정동,37.604529845980124,126.9161445851277,오피스텔,전세,39,높음,해당지역,,,,21000.0,19750.0,23500.0,,29.0,20.8,44.1,784.379
응암1동,은평구,행정동,37.599272847320016,126.92591430174562,단독다가구,매매,44,높음,자치구,94378.5,73500.0,124700.0,,,,,168.8,112.6,230.5,525.656
응암1동,은평구,행정동,37.599272847320016,126.92591430174562,아파트,매매,187,높음,해당지역,95000.0,58200.0,132000.0,,,,,60.0,59.7,84.9,1350.225
응암1동,은평구,행정동,37.599272847320016,126.92591430174562,연립다세대,매매,82,높음,해당지역,29600.0,22100.0,34725.0,,,,,45.7,36.0,57.9,583.681
응암1동,은평구,행정동,37.599272847320016,126.92591430174562,오피스텔,매매,17,보통,해당지역,13100.0,12300.0,18500.0,,,,,27.4,24.8,41.1,499.195
응암1동,은평구,행정동,37.599272847320016,126.92591430174562,단독다가구,월세,427,높음,법정동,,,,1000.0,,,47.0,35.0,27.1,45.0,
응암1동,은평구,행정동,37.599272847320016,126.92591430174562,아파트,월세,196,높음,해당지역,,,,13088.0,,,94.0,59.9,40.0,60.0,
응암1동,은평구,행정동,37.599272847320016,126.92591430174562,연립다세대,월세,119,높음,해당지역,,,,5500.0,,,40.0,36.0,26.4,47.3,
응암1동,은평구,행정동,37.599272847320016,126.92591430174562,오피스텔,월세,223,높음,해당지역,,,,1000.0,,,55.0,23.9,20.1,31.3,
응암1동,은평구,행정동,37.599272847320016,126.92591430174562,단독다가구,전세,100,높음,법정동,,,,10995.0,8000.0,15000.0,,42.4,35.3,60.1,241.394
응암1동,은평구,행정동,37.599272847320016,126.92591430174562,아파트,전세,283,높음,해당지역,,,,60900.0,51000.0,68600.0,,60.0,60.0,84.9,941.398
응암1동,은평구,행정동,37.599272847320016,126.92591430174562,연립다세대,전세,67,높음,해당지역,,,,20500.0,16750.0,24000.0,,41.4,30.8,55.4,427.35
응암1동,은평구,행정동,37.599272847320016,126.92591430174562,오피스텔,전세,65,높음,해당지역,,,,18200.0,17800.0,23000.0,,18.8,18.8,39.6,930.356
응암2동,은평구,행정동,37.59279954509625,126.92228544054439,단독다가구,매매,44,높음,자치구,94378.5,73500.0,124700.0,,,,,168.8,112.6,230.5,525.656
응암2동,은평구,행정동,37.59279954509625,126.92228544054439,아파트,매매,317,높음,해당지역,90500.0,83500.0,100000.0,,,,,84.3,59.9,84.9,1288.213
응암2동,은평구,행정동,37.59279954509625,126.92228544054439,연립다세대,매매,32,높음,해당지역,22200.0,17750.0,27775.0,,,,,41.1,29.8,49.4,579.147
응암2동,은평구,행정동,37.59279954509625,126.92228544054439,오피스텔,매매,55,높음,법정동,24908.0,18800.0,27690.0,,,,,28.0,26.0,30.5,877.159
응암2동,은평구,행정동,37.59279954509625,126.92228544054439,단독다가구,월세,427,높음,법정동,,,,1000.0,,,47.0,35.0,27.1,45.0,
응암2동,은평구,행정동,37.59279954509625,126.92228544054439,아파트,월세,202,높음,해당지역,,,,15000.0,,,80.0,59.9,43.1,84.4,
응암2동,은평구,행정동,37.59279954509625,126.92228544054439,연립다세대,월세,51,높음,해당지역,,,,5000.0,,,50.0,33.2,29.0,42.6,
응암2동,은평구,행정동,37.59279954509625,126.92228544054439,오피스텔,월세,321,높음,법정동,,,,2000.0,,,55.0,24.5,19.9,34.5,
응암2동,은평구,행정동,37.59279954509625,126.92228544054439,단독다가구,전세,100,높음,법정동,,,,10995.0,8000.0,15000.0,,42.4,35.3,60.1,241.394
응암2동,은평구,행정동,37.59279954509625,126.92228544054439,아파트,전세,306,높음,해당지역,,,,54250.0,48300.0,59000.0,,60.0,59.9,84.7,752.869
응암2동,은평구,행정동,37.59279954509625,126.92228544054439,연립다세대,전세,13,보통,해당지역,,,,18700.0,16000.0,23000.0,,45.2,31.4,60.1,369.887
응암2동,은평구,행정동,37.59279954509625,126.92228544054439,오피스텔,전세,117,높음,법정동,,,,18200.0,14500.0,23000.0,,21.9,18.8,40.7,638.664
응암3동,은평구,행정동,37.58995034007577,126.9172989409388,단독다가구,매매,44,높음,자치구,94378.5,73500.0,124700.0,,,,,168.8,112.6,230.5,525.656
응암3동,은평구,행정동,37.58995034007577,126.9172989409388,아파트,매매,39,높음,해당지역,48000.0,44500.0,54150.0,,,,,59.4,51.3,70.9,777.202
응암3동,은평구,행정동,37.58995034007577,126.9172989409388,연립다세대,매매,90,높음,해당지역,29000.0,22925.0,35000.0,,,,,44.7,30.0,54.4,618.209
응암3동,은평구,행정동,37.58995034007577,126.9172989409388,오피스텔,매매,38,높음,해당지역,25376.0,23275.0,28080.0,,,,,28.9,26.7,29.8,893.289
응암3동,은평구,행정동,37.58995034007577,126.9172989409388,단독다가구,월세,427,높음,법정동,,,,1000.0,,,47.0,35.0,27.1,45.0,
응암3동,은평구,행정동,37.58995034007577,126.9172989409388,아파트,월세,405,높음,법정동,,,,13656.0,,,85.0,59.9,40.7,74.9,
응암3동,은평구,행정동,37.58995034007577,126.9172989409388,연립다세대,월세,170,높음,해당지역,,,,3000.0,,,38.5,34.5,27.7,45.6,
응암3동,은평구,행정동,37.58995034007577,126.9172989409388,오피스텔,월세,89,높음,해당지역,,,,2000.0,,,40.0,28.0,18.0,37.4,
응암3동,은평구,행정동,37.58995034007577,126.9172989409388,단독다가구,전세,100,높음,법정동,,,,10995.0,8000.0,15000.0,,42.4,35.3,60.1,241.394
응암3동,은평구,행정동,37.58995034007577,126.9172989409388,아파트,전세,20,보통,해당지역,,,,33250.0,29750.0,36725.0,,64.6,59.4,75.9,513.904
응암3동,은평구,행정동,37.58995034007577,126.9172989409388,연립다세대,전세,99,높음,해당지역,,,,17000.0,10000.0,23250.0,,34.3,29.4,46.9,418.934
응암3동,은평구,행정동,37.58995034007577,126.9172989409388,오피스텔,전세,44,높음,해당지역,,,,17250.0,10750.0,24950.0,,29.8,18.0,52.3,508.732
증산동,은평구,행정동,37.58149209027166,126.90489178674126,단독다가구,매매,44,높음,자치구,94378.5,73500.0,124700.0,,,,,168.8,112.6,230.5,525.656
증산동,은평구,행정동,37.58149209027166,126.90489178674126,아파트,매매,97,높음,해당지역,119000.0,84700.0,161000.0,,,,,72.8,59.9,84.9,1966.744
증산동,은평구,행정동,37.58149209027166,126.90489178674126,연립다세대,매매,39,높음,해당지역,65800.0,37250.0,75975.0,,,,,50.7,41.2,59.2,1144.599
증산동,은평구,행정동,37.58149209027166,126.90489178674126,오피스텔,매매,184,높음,자치구,14450.0,12300.0,26550.0,,,,,26.0,21.9,31.2,589.491
증산동,은평구,행정동,37.58149209027166,126.90489178674126,단독다가구,월세,31,높음,해당지역,,,,1000.0,,,45.0,39.4,24.2,58.1,
증산동,은평구,행정동,37.58149209027166,126.90489178674126,아파트,월세,114,높음,해당지역,,,,10000.0,,,60.0,59.9,39.5,84.9,
증산동,은평구,행정동,37.58149209027166,126.90489178674126,연립다세대,월세,39,높음,해당지역,,,,2000.0,,,50.0,38.2,30.0,49.0,
증산동,은평구,행정동,37.58149209027166,126.90489178674126,오피스텔,월세,1452,높음,자치구,,,,1000.0,,,60.0,22.7,19.1,26.2,
증산동,은평구,행정동,37.58149209027166,126.90489178674126,단독다가구,전세,459,높음,자치구,,,,12000.0,8000.0,16000.0,,43.5,34.0,61.9,252.525
증산동,은평구,행정동,37.58149209027166,126.90489178674126,아파트,전세,180,높음,해당지역,,,,73500.0,55000.0,81900.0,,84.9,60.0,85.0,939.431
증산동,은평구,행정동,37.58149209027166,126.90489178674126,연립다세대,전세,35,높음,해당지역,,,,23000.0,18700.0,29200.0,,45.7,32.7,55.8,655.738
증산동,은평구,행정동,37.58149209027166,126.90489178674126,오피스텔,전세,353,높음,자치구,,,,18690.0,14438.0,24000.0,,24.9,18.8,44.9,658.117
진관동,은평구,행정동,37.63728654672127,126.92217085039171,단독다가구,매매,44,높음,자치구,94378.5,73500.0,124700.0,,,,,168.8,112.6,230.5,525.656
진관동,은평구,행정동,37.63728654672127,126.92217085039171,아파트,매매,309,높음,해당지역,91000.0,80000.0,105000.0,,,,,84.8,60.0,101.8,1065.861
진관동,은평구,행정동,37.63728654672127,126.92217085039171,연립다세대,매매,1883,높음,자치구,28500.0,22000.0,36000.0,,,,,44.0,33.6,55.9,650.503
진관동,은평구,행정동,37.63728654672127,126.92217085039171,오피스텔,매매,84,높음,해당지역,12300.0,11500.0,13000.0,,,,,23.0,19.8,24.9,570.676
진관동,은평구,행정동,37.63728654672127,126.92217085039171,단독다가구,월세,2129,높음,자치구,,,,1000.0,,,48.0,37.3,27.0,47.6,
진관동,은평구,행정동,37.63728654672127,126.92217085039171,아파트,월세,489,높음,해당지역,,,,8583.0,,,37.0,59.4,39.9,60.0,
진관동,은평구,행정동,37.63728654672127,126.92217085039171,연립다세대,월세,2220,높음,자치구,,,,5000.0,,,40.0,37.2,29.3,49.6,
진관동,은평구,행정동,37.63728654672127,126.92217085039171,오피스텔,월세,719,높음,해당지역,,,,1000.0,,,62.0,22.8,19.8,24.9,
진관동,은평구,행정동,37.63728654672127,126.92217085039171,단독다가구,전세,459,높음,자치구,,,,12000.0,8000.0,16000.0,,43.5,34.0,61.9,252.525
진관동,은평구,행정동,37.63728654672127,126.92217085039171,아파트,전세,856,높음,해당지역,,,,39771.0,25117.0,55000.0,,84.8,84.0,84.9,470.718
진관동,은평구,행정동,37.63728654672127,126.92217085039171,연립다세대,전세,10,보통,해당지역,,,,57375.0,55162.5,62000.0,,84.4,84.4,84.7,677.31
진관동,은평구,행정동,37.63728654672127,126.92217085039171,오피스텔,전세,42,높음,해당지역,,,,15026.5,12500.0,38637.5,,25.6,20.0,56.7,629.816
가회동,종로구,행정동,37.582145462138584,126.98802035167469,단독다가구,매매,14,보통,해당지역,214000.0,126000.0,286500.0,,,,,106.0,52.5,178.4,1680.158
가회동,종로구,행정동,37.582145462138584,126.98802035167469,아파트,매매,390,높음,자치구,95250.0,63075.0,141750.0,,,,,79.9,54.7,84.9,1267.465
가회동,종로구,행정동,37.582145462138584,126.98802035167469,연립다세대,매매,374,높음,자치구,47500.0,36000.0,63000.0,,,,,59.8,48.6,84.0,765.231
가회동,종로구,행정동,37.582145462138584,126.98802035167469,오피스텔,매매,268,높음,자치구,25700.0,19000.0,35775.0,,,,,32.4,25.1,39.6,806.922
가회동,종로구,행정동,37.582145462138584,126.98802035167469,단독다가구,월세,34,높음,해당지역,,,,4500.0,,,92.5,43.7,30.6,68.1,
가회동,종로구,행정동,37.582145462138584,126.98802035167469,아파트,월세,730,높음,자치구,,,,7415.0,,,88.5,41.1,18.4,80.1,
가회동,종로구,행정동,37.582145462138584,126.98802035167469,연립다세대,월세,43,높음,해당지역,,,,3000.0,,,60.0,43.0,25.7,58.8,
가회동,종로구,행정동,37.582145462138584,126.98802035167469,오피스텔,월세,967,높음,자치구,,,,1000.0,,,70.0,24.0,20.1,30.4,
가회동,종로구,행정동,37.582145462138584,126.98802035167469,단독다가구,전세,203,높음,자치구,,,,15000.0,11000.0,25000.0,,45.0,30.0,65.8,375.0
가회동,종로구,행정동,37.582145462138584,126.98802035167469,아파트,전세,411,높음,자치구,,,,65000.0,43000.0,95000.0,,84.6,59.9,84.9,824.907
가회동,종로구,행정동,37.582145462138584,126.98802035167469,연립다세대,전세,10,보통,해당지역,,,,24750.0,24000.0,25750.0,,54.4,39.4,59.1,498.545
가회동,종로구,행정동,37.582145462138584,126.98802035167469,오피스텔,전세,255,높음,자치구,,,,23500.0,20000.0,26450.0,,24.8,19.8,31.9,909.504
교남동,종로구,행정동,37.571247511147014,126.96357131443652,단독다가구,매매,116,높음,자치구,131000.0,77875.0,207500.0,,,,,100.7,49.9,223.1,1252.668
교남동,종로구,행정동,37.571247511147014,126.96357131443652,아파트,매매,49,높음,해당지역,209000.0,100000.0,260000.0,,,,,59.9,45.9,84.8,3029.709
교남동,종로구,행정동,37.571247511147014,126.96357131443652,연립다세대,매매,13,보통,해당지역,43000.0,34000.0,60000.0,,,,,51.9,37.0,57.0,987.798
교남동,종로구,행정동,37.571247511147014,126.96357131443652,오피스텔,매매,268,높음,자치구,25700.0,19000.0,35775.0,,,,,32.4,25.1,39.6,806.922
교남동,종로구,행정동,37.571247511147014,126.96357131443652,단독다가구,월세,36,높음,해당지역,,,,1000.0,,,50.0,34.6,26.8,42.3,
교남동,종로구,행정동,37.571247511147014,126.96357131443652,아파트,월세,152,높음,해당지역,,,,20000.0,,,165.0,59.9,39.1,84.7,
교남동,종로구,행정동,37.571247511147014,126.96357131443652,연립다세대,월세,46,높음,해당지역,,,,3000.0,,,60.0,44.3,32.6,55.6,
교남동,종로구,행정동,37.571247511147014,126.96357131443652,오피스텔,월세,14,보통,해당지역,,,,1000.0,,,105.0,25.9,25.7,25.9,
교남동,종로구,행정동,37.571247511147014,126.96357131443652,단독다가구,전세,203,높음,자치구,,,,15000.0,11000.0,25000.0,,45.0,30.0,65.8,375.0
교남동,종로구,행정동,37.571247511147014,126.96357131443652,아파트,전세,92,높음,해당지역,,,,112675.0,92375.0,124250.0,,84.6,59.9,84.8,1441.891
교남동,종로구,행정동,37.571247511147014,126.96357131443652,연립다세대,전세,28,보통,해당지역,,,,20000.0,18000.0,25000.0,,52.4,42.6,59.3,372.869
교남동,종로구,행정동,37.571247511147014,126.96357131443652,오피스텔,전세,255,높음,자치구,,,,23500.0,20000.0,26450.0,,24.8,19.8,31.9,909.504
무악동,종로구,행정동,37.57593391332178,126.95929187095894,단독다가구,매매,116,높음,자치구,131000.0,77875.0,207500.0,,,,,100.7,49.9,223.1,1252.668
무악동,종로구,행정동,37.57593391332178,126.95929187095894,아파트,매매,48,높음,해당지역,153500.0,143735.0,159937.8,,,,,84.9,84.9,84.9,1743.832
무악동,종로구,행정동,37.57593391332178,126.95929187095894,연립다세대,매매,374,높음,자치구,47500.0,36000.0,63000.0,,,,,59.8,48.6,84.0,765.231
무악동,종로구,행정동,37.57593391332178,126.95929187095894,오피스텔,매매,268,높음,자치구,25700.0,19000.0,35775.0,,,,,32.4,25.1,39.6,806.922
무악동,종로구,행정동,37.57593391332178,126.95929187095894,단독다가구,월세,1499,높음,자치구,,,,1000.0,,,55.0,26.4,18.0,42.1,
무악동,종로구,행정동,37.57593391332178,126.95929187095894,아파트,월세,49,높음,해당지역,,,,15000.0,,,190.0,84.9,84.9,84.9,
무악동,종로구,행정동,37.57593391332178,126.95929187095894,연립다세대,월세,839,높음,자치구,,,,2000.0,,,60.0,39.5,23.0,55.6,
무악동,종로구,행정동,37.57593391332178,126.95929187095894,오피스텔,월세,967,높음,자치구,,,,1000.0,,,70.0,24.0,20.1,30.4,
무악동,종로구,행정동,37.57593391332178,126.95929187095894,단독다가구,전세,203,높음,자치구,,,,15000.0,11000.0,25000.0,,45.0,30.0,65.8,375.0
무악동,종로구,행정동,37.57593391332178,126.95929187095894,아파트,전세,69,높음,해당지역,,,,79800.0,70000.0,82000.0,,84.9,84.9,84.9,883.184
무악동,종로구,행정동,37.57593391332178,126.95929187095894,연립다세대,전세,369,높음,자치구,,,,25000.0,16000.0,34200.0,,52.2,35.3,70.1,470.963
무악동,종로구,행정동,37.57593391332178,126.95929187095894,오피스텔,전세,255,높음,자치구,,,,23500.0,20000.0,26450.0,,24.8,19.8,31.9,909.504
부암동,종로구,행정동,37.599498940951214,126.96203454055082,단독다가구,매매,10,보통,해당지역,167250.0,100750.0,261646.8,,,,,176.1,95.4,261.2,1104.037
부암동,종로구,행정동,37.599498940951214,126.96203454055082,아파트,매매,390,높음,자치구,95250.0,63075.0,141750.0,,,,,79.9,54.7,84.9,1267.465
부암동,종로구,행정동,37.599498940951214,126.96203454055082,연립다세대,매매,49,높음,해당지역,52000.0,38500.0,63000.0,,,,,83.0,66.6,102.3,658.446
부암동,종로구,행정동,37.599498940951214,126.96203454055082,오피스텔,매매,268,높음,자치구,25700.0,19000.0,35775.0,,,,,32.4,25.1,39.6,806.922
부암동,종로구,행정동,37.599498940951214,126.96203454055082,단독다가구,월세,53,높음,해당지역,,,,2000.0,,,50.0,34.6,19.5,61.7,
부암동,종로구,행정동,37.599498940951214,126.96203454055082,아파트,월세,730,높음,자치구,,,,7415.0,,,88.5,41.1,18.4,80.1,
부암동,종로구,행정동,37.599498940951214,126.96203454055082,연립다세대,월세,58,높음,해당지역,,,,10000.0,,,56.5,49.5,34.0,74.4,
부암동,종로구,행정동,37.599498940951214,126.96203454055082,오피스텔,월세,16,보통,해당지역,,,,1000.0,,,60.0,31.3,24.5,38.4,
부암동,종로구,행정동,37.599498940951214,126.96203454055082,단독다가구,전세,10,보통,해당지역,,,,30000.0,27250.0,34750.0,,65.6,45.3,81.6,490.024
부암동,종로구,행정동,37.599498940951214,126.96203454055082,아파트,전세,411,높음,자치구,,,,65000.0,43000.0,95000.0,,84.6,59.9,84.9,824.907
부암동,종로구,행정동,37.599498940951214,126.96203454055082,연립다세대,전세,36,높음,해당지역,,,,32275.0,19975.0,37575.0,,60.1,47.6,77.9,449.131
부암동,종로구,행정동,37.599498940951214,126.96203454055082,오피스텔,전세,255,높음,자치구,,,,23500.0,20000.0,26450.0,,24.8,19.8,31.9,909.504
사직동,종로구,행정동,37.57368806329355,126.97125133445991,단독다가구,매매,11,보통,해당지역,152000.0,101375.0,188000.0,,,,,109.1,43.0,143.9,1377.772
사직동,종로구,행정동,37.57368806329355,126.97125133445991,아파트,매매,26,보통,해당지역,240000.0,199375.0,269250.0,,,,,146.9,117.6,156.7,1699.354
사직동,종로구,행정동,37.57368806329355,126.97125133445991,연립다세대,매매,15,보통,해당지역,64000.0,41500.0,132475.0,,,,,66.8,54.5,123.3,917.085
사직동,종로구,행정동,37.57368806329355,126.97125133445991,오피스텔,매매,82,높음,해당지역,32000.0,28162.5,40700.0,,,,,37.5,33.2,42.3,889.775
사직동,종로구,행정동,37.57368806329355,126.97125133445991,단독다가구,월세,30,높음,해당지역,,,,1250.0,,,60.0,31.5,21.2,48.3,
사직동,종로구,행정동,37.57368806329355,126.97125133445991,아파트,월세,41,높음,해당지역,,,,20000.0,,,240.0,117.3,94.5,149.0,
사직동,종로구,행정동,37.57368806329355,126.97125133445991,연립다세대,월세,15,보통,해당지역,,,,3000.0,,,60.0,33.5,25.1,61.9,
사직동,종로구,행정동,37.57368806329355,126.97125133445991,오피스텔,월세,119,높음,해당지역,,,,1000.0,,,105.0,37.5,32.0,39.5,
사직동,종로구,행정동,37.57368806329355,126.97125133445991,단독다가구,전세,203,높음,자치구,,,,15000.0,11000.0,25000.0,,45.0,30.0,65.8,375.0
사직동,종로구,행정동,37.57368806329355,126.97125133445991,아파트,전세,37,높음,해당지역,,,,115500.0,65000.0,135000.0,,123.1,102.9,149.0,882.493
사직동,종로구,행정동,37.57368806329355,126.97125133445991,연립다세대,전세,11,보통,해당지역,,,,33570.0,31000.0,49000.0,,69.0,55.8,77.4,557.567
사직동,종로구,행정동,37.57368806329355,126.97125133445991,오피스텔,전세,38,높음,해당지역,,,,25000.0,23500.0,27375.0,,34.9,33.0,37.6,716.332
삼청동,종로구,행정동,37.579152335756504,126.98375176827926,단독다가구,매매,116,높음,자치구,131000.0,77875.0,207500.0,,,,,100.7,49.9,223.1,1252.668
삼청동,종로구,행정동,37.579152335756504,126.98375176827926,아파트,매매,390,높음,자치구,95250.0,63075.0,141750.0,,,,,79.9,54.7,84.9,1267.465
삼청동,종로구,행정동,37.579152335756504,126.98375176827926,연립다세대,매매,374,높음,자치구,47500.0,36000.0,63000.0,,,,,59.8,48.6,84.0,765.231
삼청동,종로구,행정동,37.579152335756504,126.98375176827926,오피스텔,매매,268,높음,자치구,25700.0,19000.0,35775.0,,,,,32.4,25.1,39.6,806.922
삼청동,종로구,행정동,37.579152335756504,126.98375176827926,단독다가구,월세,17,보통,해당지역,,,,5000.0,,,70.0,50.0,43.0,85.3,
삼청동,종로구,행정동,37.579152335756504,126.98375176827926,아파트,월세,730,높음,자치구,,,,7415.0,,,88.5,41.1,18.4,80.1,
삼청동,종로구,행정동,37.579152335756504,126.98375176827926,연립다세대,월세,839,높음,자치구,,,,2000.0,,,60.0,39.5,23.0,55.6,
삼청동,종로구,행정동,37.579152335756504,126.98375176827926,오피스텔,월세,967,높음,자치구,,,,1000.0,,,70.0,24.0,20.1,30.4,
삼청동,종로구,행정동,37.579152335756504,126.98375176827926,단독다가구,전세,203,높음,자치구,,,,15000.0,11000.0,25000.0,,45.0,30.0,65.8,375.0
삼청동,종로구,행정동,37.579152335756504,126.98375176827926,아파트,전세,411,높음,자치구,,,,65000.0,43000.0,95000.0,,84.6,59.9,84.9,824.907
삼청동,종로구,행정동,37.579152335756504,126.98375176827926,연립다세대,전세,369,높음,자치구,,,,25000.0,16000.0,34200.0,,52.2,35.3,70.1,470.963
삼청동,종로구,행정동,37.579152335756504,126.98375176827926,오피스텔,전세,255,높음,자치구,,,,23500.0,20000.0,26450.0,,24.8,19.8,31.9,909.504
숭인1동,종로구,행정동,37.57681749106942,127.01643322398684,단독다가구,매매,116,높음,자치구,131000.0,77875.0,207500.0,,,,,100.7,49.9,223.1,1252.668
숭인1동,종로구,행정동,37.57681749106942,127.01643322398684,아파트,매매,18,보통,해당지역,116000.0,105250.0,122500.0,,,,,84.9,59.9,111.7,1442.534
숭인1동,종로구,행정동,37.57681749106942,127.01643322398684,연립다세대,매매,44,높음,법정동,35250.0,26125.0,44625.0,,,,,47.9,36.9,59.0,690.61
숭인1동,종로구,행정동,37.57681749106942,127.01643322398684,오피스텔,매매,16,보통,해당지역,25450.0,21500.0,28750.0,,,,,39.6,39.6,39.6,642.677
숭인1동,종로구,행정동,37.57681749106942,127.01643322398684,단독다가구,월세,144,높음,법정동,,,,1000.0,,,50.0,33.0,22.8,43.0,
숭인1동,종로구,행정동,37.57681749106942,127.01643322398684,아파트,월세,246,높음,법정동,,,,2000.0,,,57.5,17.4,15.1,24.5,
숭인1동,종로구,행정동,37.57681749106942,127.01643322398684,연립다세대,월세,17,보통,해당지역,,,,2479.0,,,39.0,43.0,29.8,44.6,
숭인1동,종로구,행정동,37.57681749106942,127.01643322398684,오피스텔,월세,43,높음,해당지역,,,,1000.0,,,90.0,39.6,39.6,39.6,
숭인1동,종로구,행정동,37.57681749106942,127.01643322398684,단독다가구,전세,16,보통,법정동,,,,13000.0,9750.0,17750.0,,36.1,21.6,49.0,371.189
숭인1동,종로구,행정동,37.57681749106942,127.01643322398684,아파트,전세,24,보통,해당지역,,,,60000.0,49837.5,75675.0,,76.8,59.9,111.9,753.582
숭인1동,종로구,행정동,37.57681749106942,127.01643322398684,연립다세대,전세,15,보통,해당지역,,,,26500.0,21000.0,29200.0,,43.7,36.6,53.6,608.57
숭인1동,종로구,행정동,37.57681749106942,127.01643322398684,오피스텔,전세,125,높음,법정동,,,,23100.0,18500.0,26500.0,,24.0,21.0,27.0,931.195
숭인2동,종로구,행정동,37.57371049769774,127.02077883251495,단독다가구,매매,116,높음,자치구,131000.0,77875.0,207500.0,,,,,100.7,49.9,223.1,1252.668
숭인2동,종로구,행정동,37.57371049769774,127.02077883251495,아파트,매매,40,높음,해당지역,12950.0,11450.0,63350.0,,,,,19.5,15.9,59.9,728.122
숭인2동,종로구,행정동,37.57371049769774,127.02077883251495,연립다세대,매매,36,높음,해당지역,34250.0,21875.0,40675.0,,,,,49.2,36.9,59.3,634.522
숭인2동,종로구,행정동,37.57371049769774,127.02077883251495,오피스텔,매매,75,높음,해당지역,19340.0,12700.0,21985.0,,,,,27.1,21.7,27.9,769.292
숭인2동,종로구,행정동,37.57371049769774,127.02077883251495,단독다가구,월세,144,높음,법정동,,,,1000.0,,,50.0,33.0,22.8,43.0,
숭인2동,종로구,행정동,37.57371049769774,127.02077883251495,아파트,월세,240,높음,해당지역,,,,2000.0,,,56.5,17.0,15.1,21.9,
숭인2동,종로구,행정동,37.57371049769774,127.02077883251495,연립다세대,월세,54,높음,해당지역,,,,2000.0,,,55.0,36.6,21.7,55.2,
숭인2동,종로구,행정동,37.57371049769774,127.02077883251495,오피스텔,월세,522,높음,해당지역,,,,1000.0,,,66.0,22.4,19.7,25.7,
숭인2동,종로구,행정동,37.57371049769774,127.02077883251495,단독다가구,전세,16,보통,법정동,,,,13000.0,9750.0,17750.0,,36.1,21.6,49.0,371.189
숭인2동,종로구,행정동,37.57371049769774,127.02077883251495,아파트,전세,17,보통,해당지역,,,,35000.0,22500.0,50000.0,,51.1,27.3,78.8,729.867
숭인2동,종로구,행정동,37.57371049769774,127.02077883251495,연립다세대,전세,26,보통,해당지역,,,,22000.0,16150.0,29875.0,,55.1,43.2,68.3,393.507
숭인2동,종로구,행정동,37.57371049769774,127.02077883251495,오피스텔,전세,123,높음,해당지역,,,,23000.0,18400.0,26500.0,,24.0,20.8,27.0,931.264
이화동,종로구,행정동,37.57973802771642,127.00329635799082,단독다가구,매매,116,높음,자치구,131000.0,77875.0,207500.0,,,,,100.7,49.9,223.1,1252.668
이화동,종로구,행정동,37.57973802771642,127.00329635799082,아파트,매매,390,높음,자치구,95250.0,63075.0,141750.0,,,,,79.9,54.7,84.9,1267.465
이화동,종로구,행정동,37.57973802771642,127.00329635799082,연립다세대,매매,14,보통,해당지역,39200.0,25875.0,56875.0,,,,,56.2,41.4,81.6,640.334
이화동,종로구,행정동,37.57973802771642,127.00329635799082,오피스텔,매매,268,높음,자치구,25700.0,19000.0,35775.0,,,,,32.4,25.1,39.6,806.922
이화동,종로구,행정동,37.57973802771642,127.00329635799082,단독다가구,월세,126,높음,해당지역,,,,1000.0,,,57.5,28.0,20.0,34.0,
이화동,종로구,행정동,37.57973802771642,127.00329635799082,아파트,월세,19,보통,해당지역,,,,1000.0,,,85.0,17.0,17.0,18.4,
이화동,종로구,행정동,37.57973802771642,127.00329635799082,연립다세대,월세,119,높음,해당지역,,,,3000.0,,,50.0,29.2,20.0,44.9,
이화동,종로구,행정동,37.57973802771642,127.00329635799082,오피스텔,월세,11,보통,해당지역,,,,1000.0,,,75.0,26.5,26.5,26.5,
이화동,종로구,행정동,37.57973802771642,127.00329635799082,단독다가구,전세,21,보통,해당지역,,,,15000.0,9000.0,25000.0,,31.5,27.3,45.3,347.759
이화동,종로구,행정동,37.57973802771642,127.00329635799082,아파트,전세,411,높음,자치구,,,,65000.0,43000.0,95000.0,,84.6,59.9,84.9,824.907
이화동,종로구,행정동,37.57973802771642,127.00329635799082,연립다세대,전세,25,보통,해당지역,,,,16500.0,9400.0,23000.0,,38.1,28.3,50.0,380.585
이화동,종로구,행정동,37.57973802771642,127.00329635799082,오피스텔,전세,255,높음,자치구,,,,23500.0,20000.0,26450.0,,24.8,19.8,31.9,909.504
